,play_sequence_num,game_id,home_team,away_team,yardline_100,game_date,game_seconds_remaining,down,ydstogo,play_type,no_huddle,shotgun,pass_length,pass_location,run_location,posteam_timeouts_remaining,defteam_timeouts_remaining,score_differential,roof,surface,offense_formation,offense_personnel,defenders_in_box,defense_personnel
157968,58,2019_05_NE_WAS,WAS,NE,60.0,2019-10-06,1027.0,3.0,4.0,pass,0.0,1.0,,,,3.0,3.0,19.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 4 LB, 5 DB"
157979,59,2019_05_NE_WAS,WAS,NE,58.0,2019-10-06,802.0,1.0,10.0,run,0.0,1.0,,,right,3.0,3.0,19.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
157980,60,2019_05_NE_WAS,WAS,NE,52.0,2019-10-06,777.0,2.0,4.0,run,0.0,1.0,,,right,3.0,3.0,19.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
157981,61,2019_05_NE_WAS,WAS,NE,45.0,2019-10-06,751.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,19.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
157982,62,2019_05_NE_WAS,WAS,NE,38.0,2019-10-06,729.0,2.0,3.0,run,1.0,1.0,,,left,3.0,3.0,19.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
157983,63,2019_05_NE_WAS,WAS,NE,34.0,2019-10-06,702.0,1.0,10.0,pass,1.0,0.0,short,left,,3.0,3.0,19.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
157984,64,2019_05_NE_WAS,WAS,NE,34.0,2019-10-06,698.0,2.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,19.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"4 DL, 3 LB, 4 DB"
157985,65,2019_05_NE_WAS,WAS,NE,28.0,2019-10-06,662.0,3.0,4.0,run,0.0,0.0,,,left,3.0,3.0,19.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,"4 DL, 3 LB, 4 DB"
157986,66,2019_05_NE_WAS,WAS,NE,16.0,2019-10-06,637.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,19.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
157987,67,2019_05_NE_WAS,WAS,NE,9.0,2019-10-06,601.0,2.0,3.0,run,0.0,0.0,,,left,3.0,3.0,19.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",9.0,"3 DL, 4 LB, 4 DB"
157988,68,2019_05_NE_WAS,WAS,NE,10.0,2019-10-06,559.0,3.0,4.0,pass,0.0,0.0,short,middle,,3.0,3.0,19.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",9.0,"3 DL, 4 LB, 4 DB"
157997,69,2019_05_NE_WAS,WAS,NE,84.0,2019-10-06,371.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,26.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
157998,70,2019_05_NE_WAS,WAS,NE,85.0,2019-10-06,337.0,2.0,11.0,run,0.0,0.0,,,right,3.0,3.0,26.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
157999,71,2019_05_NE_WAS,WAS,NE,81.0,2019-10-06,295.0,3.0,7.0,pass,0.0,0.0,short,middle,,3.0,3.0,26.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
158006,72,2019_05_NE_WAS,WAS,NE,94.0,2019-10-06,243.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,26.0,outdoors,grass,I_FORM,"1 RB, 3 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB"
158007,73,2019_05_NE_WAS,WAS,NE,94.0,2019-10-06,237.0,2.0,10.0,run,0.0,0.0,,,right,3.0,3.0,26.0,outdoors,grass,I_FORM,"1 RB, 3 TE, 1 WR",9.0,"3 DL, 4 LB, 4 DB"
158008,74,2019_05_NE_WAS,WAS,NE,93.0,2019-10-06,193.0,3.0,9.0,run,0.0,0.0,,,middle,3.0,3.0,26.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
159654,1,2019_06_NYG_NE,NE,NYG,72.0,2019-10-10,3593.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,grass,I_FORM,"1 RB, 3 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
159655,1,2019_06_NYG_NE,NE,NYG,68.0,2019-10-10,3560.0,2.0,6.0,pass,0.0,0.0,short,left,,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
159656,3,2019_06_NYG_NE,NE,NYG,49.0,2019-10-10,3531.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,outdoors,grass,I_FORM,"1 RB, 3 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB"
159657,4,2019_06_NYG_NE,NE,NYG,28.0,2019-10-10,3493.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
159658,5,2019_06_NYG_NE,NE,NYG,21.0,2019-10-10,3457.0,2.0,3.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
159659,6,2019_06_NYG_NE,NE,NYG,19.0,2019-10-10,3425.0,3.0,1.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,outdoors,grass,I_FORM,"1 RB, 3 TE, 1 WR",8.0,"3 DL, 4 LB, 4 DB"
159660,7,2019_06_NYG_NE,NE,NYG,19.0,2019-10-10,3387.0,4.0,1.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,grass,I_FORM,"1 RB, 3 TE, 1 WR",9.0,"4 DL, 4 LB, 3 DB"
159665,8,2019_06_NYG_NE,NE,NYG,80.0,2019-10-10,3284.0,1.0,10.0,pass,0.0,0.0,,,,3.0,3.0,0.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB"
159666,9,2019_06_NYG_NE,NE,NYG,87.0,2019-10-10,3245.0,2.0,17.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159667,10,2019_06_NYG_NE,NE,NYG,80.0,2019-10-10,3211.0,3.0,10.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 4 LB, 6 DB"
159671,11,2019_06_NYG_NE,NE,NYG,43.0,2019-10-10,3127.0,1.0,10.0,pass,0.0,0.0,deep,middle,,3.0,3.0,0.0,outdoors,grass,I_FORM,"1 RB, 3 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
159676,12,2019_06_NYG_NE,NE,NYG,88.0,2019-10-10,3023.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 3 TE, 1 WR",7.0,"3 DL, 4 LB, 4 DB"
159677,13,2019_06_NYG_NE,NE,NYG,88.0,2019-10-10,3018.0,2.0,10.0,run,0.0,0.0,,,left,3.0,3.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159678,14,2019_06_NYG_NE,NE,NYG,87.0,2019-10-10,2981.0,3.0,9.0,pass,0.0,1.0,deep,middle,,3.0,3.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"1 DL, 2 LB, 8 DB"
159679,15,2019_06_NYG_NE,NE,NYG,67.0,2019-10-10,2958.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,0.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
159680,16,2019_06_NYG_NE,NE,NYG,64.0,2019-10-10,2929.0,2.0,7.0,pass,0.0,1.0,short,left,,3.0,2.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
159681,17,2019_06_NYG_NE,NE,NYG,64.0,2019-10-10,2923.0,3.0,7.0,pass,0.0,1.0,short,left,,3.0,2.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
159697,18,2019_06_NYG_NE,NE,NYG,85.0,2019-10-10,2638.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,2.0,7.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
159698,19,2019_06_NYG_NE,NE,NYG,70.0,2019-10-10,2607.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,2.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
159699,20,2019_06_NYG_NE,NE,NYG,70.0,2019-10-10,2604.0,2.0,10.0,pass,0.0,1.0,short,left,,3.0,2.0,7.0,outdoors,grass,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
159700,21,2019_06_NYG_NE,NE,NYG,65.0,2019-10-10,2568.0,3.0,5.0,pass,0.0,1.0,short,right,,3.0,2.0,7.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
159701,22,2019_06_NYG_NE,NE,NYG,60.0,2019-10-10,2534.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,2.0,7.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 3 LB, 5 DB"
159702,23,2019_06_NYG_NE,NE,NYG,57.0,2019-10-10,2496.0,2.0,7.0,run,0.0,0.0,,,right,3.0,2.0,7.0,outdoors,grass,I_FORM,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 3 LB, 5 DB"
159703,24,2019_06_NYG_NE,NE,NYG,57.0,2019-10-10,2456.0,3.0,7.0,pass,0.0,1.0,short,left,,3.0,2.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
159708,25,2019_06_NYG_NE,NE,NYG,20.0,2019-10-10,2366.0,1.0,10.0,pass,0.0,1.0,deep,right,,3.0,2.0,7.0,outdoors,grass,EMPTY,"1 RB, 2 TE, 2 WR",5.0,"3 DL, 4 LB, 4 DB"
159710,26,2019_06_NYG_NE,NE,NYG,25.0,2019-10-10,2359.0,2.0,15.0,pass,0.0,1.0,deep,left,,3.0,2.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159711,27,2019_06_NYG_NE,NE,NYG,2.0,2019-10-10,2318.0,1.0,2.0,run,0.0,0.0,,,middle,3.0,2.0,7.0,outdoors,grass,JUMBO,"6 OL, 1 RB, 3 TE, 0 WR",10.0,"4 DL, 4 LB, 3 DB"
159712,28,2019_06_NYG_NE,NE,NYG,1.0,2019-10-10,2279.0,2.0,1.0,run,0.0,0.0,,,middle,3.0,2.0,7.0,outdoors,grass,I_FORM,"6 OL, 1 RB, 3 TE, 0 WR",11.0,"4 DL, 4 LB, 3 DB"
159713,29,2019_06_NYG_NE,NE,NYG,1.0,2019-10-10,2237.0,3.0,1.0,run,0.0,0.0,,,left,3.0,2.0,7.0,outdoors,grass,JUMBO,"6 OL, 1 RB, 3 TE, 0 WR",11.0,"4 DL, 4 LB, 3 DB"
159721,30,2019_06_NYG_NE,NE,NYG,75.0,2019-10-10,2165.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,2.0,7.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159722,31,2019_06_NYG_NE,NE,NYG,46.0,2019-10-10,2129.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,2.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159723,32,2019_06_NYG_NE,NE,NYG,48.0,2019-10-10,2094.0,2.0,12.0,pass,0.0,1.0,,,,3.0,2.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159726,33,2019_06_NYG_NE,NE,NYG,75.0,2019-10-10,2078.0,1.0,10.0,run,0.0,0.0,,,right,3.0,2.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
159727,34,2019_06_NYG_NE,NE,NYG,70.0,2019-10-10,2045.0,2.0,5.0,run,0.0,1.0,,,right,3.0,2.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159728,35,2019_06_NYG_NE,NE,NYG,63.0,2019-10-10,2010.0,1.0,10.0,run,0.0,0.0,,,right,3.0,2.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
159729,36,2019_06_NYG_NE,NE,NYG,61.0,2019-10-10,1970.0,2.0,8.0,run,0.0,0.0,,,middle,3.0,2.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159731,37,2019_06_NYG_NE,NE,NYG,59.0,2019-10-10,1960.0,3.0,6.0,pass,0.0,1.0,short,right,,3.0,1.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 3 LB, 6 DB"
159733,38,2019_06_NYG_NE,NE,NYG,51.0,2019-10-10,1920.0,1.0,10.0,pass,0.0,0.0,deep,right,,3.0,1.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 3 LB, 6 DB"
159734,39,2019_06_NYG_NE,NE,NYG,28.0,2019-10-10,1891.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,1.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
159735,40,2019_06_NYG_NE,NE,NYG,24.0,2019-10-10,1887.0,2.0,6.0,pass,0.0,0.0,short,right,,3.0,1.0,0.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
159736,41,2019_06_NYG_NE,NE,NYG,17.0,2019-10-10,1851.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,1.0,0.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 3 LB, 6 DB"
159738,42,2019_06_NYG_NE,NE,NYG,12.0,2019-10-10,1843.0,2.0,5.0,pass,0.0,1.0,short,middle,,2.0,1.0,0.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
159740,43,2019_06_NYG_NE,NE,NYG,1.0,2019-10-10,1838.0,1.0,1.0,run,0.0,0.0,,,middle,1.0,1.0,0.0,outdoors,grass,SINGLEBACK,"6 OL, 1 RB, 1 TE, 2 WR",9.0,"3 DL, 4 LB, 4 DB"
159752,44,2019_06_NYG_NE,NE,NYG,82.0,2019-10-10,1632.0,1.0,10.0,run,0.0,0.0,,,middle,3.0,3.0,7.0,outdoors,grass,I_FORM,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159753,45,2019_06_NYG_NE,NE,NYG,73.0,2019-10-10,1602.0,2.0,1.0,run,0.0,0.0,,,left,3.0,3.0,7.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159754,46,2019_06_NYG_NE,NE,NYG,73.0,2019-10-10,1566.0,3.0,1.0,run,0.0,0.0,,,middle,3.0,3.0,7.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
159755,47,2019_06_NYG_NE,NE,NYG,71.0,2019-10-10,1529.0,1.0,10.0,run,0.0,1.0,,,left,3.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159756,48,2019_06_NYG_NE,NE,NYG,69.0,2019-10-10,1492.0,2.0,8.0,pass,0.0,0.0,short,right,,3.0,3.0,7.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159757,49,2019_06_NYG_NE,NE,NYG,61.0,2019-10-10,1451.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,7.0,outdoors,grass,I_FORM,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
159759,50,2019_06_NYG_NE,NE,NYG,56.0,2019-10-10,1399.0,1.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,7.0,outdoors,grass,I_FORM,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159761,51,2019_06_NYG_NE,NE,NYG,60.0,2019-10-10,1330.0,2.0,14.0,pass,0.0,0.0,short,left,,3.0,3.0,7.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
159762,52,2019_06_NYG_NE,NE,NYG,44.0,2019-10-10,1282.0,1.0,10.0,pass,0.0,0.0,short,right,,3.0,3.0,7.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
159763,53,2019_06_NYG_NE,NE,NYG,32.0,2019-10-10,1244.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,7.0,outdoors,grass,PISTOL,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159764,54,2019_06_NYG_NE,NE,NYG,31.0,2019-10-10,1202.0,2.0,9.0,pass,0.0,1.0,short,right,,3.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159765,55,2019_06_NYG_NE,NE,NYG,29.0,2019-10-10,1163.0,3.0,7.0,pass,0.0,1.0,short,right,,3.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
159767,56,2019_06_NYG_NE,NE,NYG,24.0,2019-10-10,1155.0,1.0,10.0,pass,0.0,1.0,short,right,,3.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
159768,57,2019_06_NYG_NE,NE,NYG,24.0,2019-10-10,1152.0,2.0,10.0,pass,0.0,1.0,short,middle,,3.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
159769,58,2019_06_NYG_NE,NE,NYG,19.0,2019-10-10,1112.0,3.0,5.0,pass,0.0,1.0,short,middle,,3.0,3.0,7.0,outdoors,grass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
159780,59,2019_06_NYG_NE,NE,NYG,80.0,2019-10-10,900.0,1.0,10.0,run,0.0,1.0,,,right,3.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159781,60,2019_06_NYG_NE,NE,NYG,78.0,2019-10-10,859.0,2.0,8.0,pass,0.0,1.0,deep,middle,,3.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
159782,61,2019_06_NYG_NE,NE,NYG,49.0,2019-10-10,815.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,7.0,outdoors,grass,I_FORM,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
159783,62,2019_06_NYG_NE,NE,NYG,49.0,2019-10-10,774.0,2.0,10.0,pass,0.0,1.0,short,middle,,3.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 3 LB, 6 DB"
159784,63,2019_06_NYG_NE,NE,NYG,42.0,2019-10-10,737.0,3.0,3.0,pass,0.0,1.0,short,right,,3.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,"2 DL, 3 LB, 6 DB"
159785,64,2019_06_NYG_NE,NE,NYG,37.0,2019-10-10,699.0,1.0,10.0,pass,0.0,0.0,,,,3.0,3.0,7.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
159786,65,2019_06_NYG_NE,NE,NYG,41.0,2019-10-10,658.0,2.0,14.0,pass,0.0,1.0,short,middle,,3.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 3 LB, 6 DB"
159787,66,2019_06_NYG_NE,NE,NYG,30.0,2019-10-10,618.0,3.0,3.0,run,0.0,0.0,,,left,3.0,3.0,7.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 3 LB, 6 DB"
159788,67,2019_06_NYG_NE,NE,NYG,32.0,2019-10-10,573.0,4.0,5.0,pass,0.0,1.0,short,right,,3.0,3.0,7.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 3 LB, 6 DB"
159798,68,2019_06_NYG_NE,NE,NYG,63.0,2019-10-10,418.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,14.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
159799,69,2019_06_NYG_NE,NE,NYG,50.0,2019-10-10,378.0,1.0,10.0,run,0.0,0.0,,,left,3.0,3.0,14.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
159800,70,2019_06_NYG_NE,NE,NYG,46.0,2019-10-10,340.0,2.0,6.0,pass,0.0,1.0,short,left,,3.0,3.0,14.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 4 LB, 5 DB"
159801,71,2019_06_NYG_NE,NE,NYG,39.0,2019-10-10,297.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,14.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
159803,72,2019_06_NYG_NE,NE,NYG,39.0,2019-10-10,288.0,2.0,10.0,pass,0.0,1.0,deep,right,,3.0,2.0,14.0,outdoors,grass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"2 DL, 3 LB, 6 DB"
159805,73,2019_06_NYG_NE,NE,NYG,3.0,2019-10-10,268.0,1.0,3.0,run,0.0,0.0,,,middle,3.0,1.0,14.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
159806,74,2019_06_NYG_NE,NE,NYG,1.0,2019-10-10,233.0,2.0,1.0,run,0.0,0.0,,,middle,3.0,1.0,14.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",8.0,"2 DL, 4 LB, 5 DB"
159816,75,2019_06_NYG_NE,NE,NYG,37.0,2019-10-10,167.0,1.0,10.0,run,0.0,0.0,,,right,3.0,0.0,21.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
159818,76,2019_06_NYG_NE,NE,NYG,35.0,2019-10-10,120.0,2.0,8.0,run,0.0,0.0,,,left,3.0,0.0,21.0,outdoors,grass,SINGLEBACK,"1 RB, 1 TE, 3 WR",7.0,"2 DL, 4 LB, 5 DB"
162499,1,2019_07_NE_NYJ,NYJ,NE,78.0,2019-10-21,3594.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
162500,1,2019_07_NE_NYJ,NYJ,NE,72.0,2019-10-21,3561.0,2.0,4.0,run,0.0,0.0,,,left,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",6.0,"3 DL, 3 LB, 5 DB"
162501,3,2019_07_NE_NYJ,NYJ,NE,63.0,2019-10-21,3528.0,1.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 0 TE, 4 WR",5.0,"2 DL, 3 LB, 6 DB"
162502,4,2019_07_NE_NYJ,NYJ,NE,57.0,2019-10-21,3495.0,2.0,4.0,run,0.0,0.0,,,middle,3.0,3.0,0.0,outdoors,fieldturf,I_FORM,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
162503,5,2019_07_NE_NYJ,NYJ,NE,52.0,2019-10-21,3463.0,1.0,10.0,pass,0.0,0.0,short,left,,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,"3 DL, 4 LB, 4 DB"
162504,6,2019_07_NE_NYJ,NYJ,NE,52.0,2019-10-21,3460.0,2.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,fieldturf,EMPTY,"1 RB, 0 TE, 4 WR",5.0,"2 DL, 3 LB, 6 DB"
162505,7,2019_07_NE_NYJ,NYJ,NE,49.0,2019-10-21,3420.0,3.0,7.0,pass,0.0,1.0,short,middle,,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 0 TE, 4 WR",5.0,"2 DL, 4 LB, 5 DB"
162506,8,2019_07_NE_NYJ,NYJ,NE,40.0,2019-10-21,3373.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
162507,9,2019_07_NE_NYJ,NYJ,NE,42.0,2019-10-21,3337.0,2.0,12.0,pass,0.0,1.0,short,right,,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,"3 DL, 3 LB, 5 DB"
162508,10,2019_07_NE_NYJ,NYJ,NE,40.0,2019-10-21,3299.0,3.0,10.0,pass,0.0,1.0,short,left,,3.0,3.0,0.0,outdoors,fieldturf,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,"3 DL, 3 LB, 5 DB"
162509,11,2019_07_NE_NYJ,NYJ,NE,26.0,2019-10-21,3266.0,1.0,10.0,run,0.0,0.0,,,right,3.0,3.0,0.0,outdoors,fieldturf,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,"3 DL, 4 LB, 4 DB"
